ticker,name,sector,industry,price,week_52_low,week_52_high,market_cap,ebitda,eps,pe_ratio,price_to_sales,book_value_per_share,dividend_yield,sec_filings,revenue_ttm,debt_to_equity,levered_fcf,roa
CSGP,CoStar Group,Real Estate,Real Estate Services,76.6,68.26,100.38,31402936320,170300000,0.42,182.38095238095238,11.775071,18.293000372069116,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CSGP,,,,
CSX,CSX Corporation,Industrials,Rail Transportation,32.87,31.43,40.12,63387160576,7191000064,1.79,18.36312849162011,4.317632,6.7049996001886445,0.0143,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CSX,,,,
CTAS,Cintas,Industrials,Diversified Support Services,200.57,150.7,228.12,80938819584,2450383872,4.14,48.44685990338164,8.296421,10.656998625328471,0.0076,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CTAS,,,,
CTSH,Cognizant,Information Technology,IT Consulting & Other Services,82.61,63.79,83.4015,40960020480,3470000128,4.52,18.276548672566374,2.110036,29.136998846088783,0.0145000005,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CTSH,,,,
CTVA,Corteva,Materials,Fertilizers & Agricultural Chemicals,65.27,50.01,66.16,45464403968,3014000128,0.95,68.70526315789473,2.7327285,35.89400319927919,0.010299999,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CTVA,,,,
CVNA,,Consumer Discretionary,Automotive Retail,,,,,,,,,,,,,,,
CVS,CVS Health,Health Care,Health Care Services,56.48,43.56,80.75,71074996224,14115000320,3.94,14.33502538071066,0.19353512,59.57400137840822,0.0468,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CVS,,,,
CVX,Chevron Corporation,Energy,Integrated Oil & Gas,149.19,135.37,167.11,278706323456,38942998528,8.68,17.18778801843318,1.4539505,86.91899684326563,0.0417,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CVX,,,,
D,Dominion Energy,Utilities,Multi-Utilities,55.59,43.53,61.97,46696157184,7032000000,2.71,20.512915129151292,3.199901,31.170000363341615,0.0478,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=D,,,,
DAL,Delta Air Lines,Industrials,Passenger Airlines,67.27,37.29,69.98,43408052224,8415000064,5.33,12.621013133208255,0.7197846,21.285001519091605,0.0098,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DAL,,,,
DASH,,Consumer Discretionary,Specialized Consumer Services,,,,,,,,,,,,,,,
DD,DuPont,Materials,Specialty Chemicals,76.8,61.14,90.06,32098945024,2977999872,1.28,60.0,2.6327875,57.93799578289848,0.0198,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DD,,,,
DDOG,,Information Technology,Application Software,,,,,,,,,,,,,,,
DE,Deere & Company,Industrials,Agricultural & Farm Machinery,476.56,340.2,485.84,129791598592,14364000256,25.63,18.593835349200155,2.319571,84.29100205580475,0.0145000005,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DE,,,,
DECK,Deckers Brands,Consumer Discretionary,Footwear,177.36,131.395,222.05,33895270400,1145432064,4.9,36.19591836734694,7.2787676,13.723999961000812,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DECK,,,,
DELL,Dell Technologies,Information Technology,"Technology Hardware, Storage & Peripherals",103.6,80.49,179.7,72282243072,8725999616,5.65,18.336283185840706,0.78705394,,0.0126,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DELL,,,,
DG,Dollar General,Consumer Staples,Consumer Staples Merchandise Retail,71.06,66.43,168.07,15627940864,3025478912,6.06,11.726072607260727,0.39387932,30.72500283642019,0.0297,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DG,,,,
DGX,Quest Diagnostics,Health Care,Health Care Services,163.1,123.18,166.89,18041307136,1804999936,7.68,21.236979166666668,1.8913206,60.794993504328914,0.019299999,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DGX,,,,
DHI,D. R. Horton,Consumer Discretionary,Homebuilding,141.9,133.02,199.85,45525630976,6202899968,14.13,10.042462845010615,1.2370625,78.11900877713032,0.0108,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DHI,,,,
DHR,Danaher Corporation,Health Care,Life Sciences Tools & Services,222.74,222.365,281.7,160172343296,7511000064,5.29,42.10586011342155,6.7463713,71.03199533129025,0.0047999998,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DHR,,,,
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,113.06,83.91,123.74,205133807616,16750999552,2.71,41.71955719557196,2.2785556,55.409001105484556,0.0082,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DIS,,,,
DLR,Digital Realty,Real Estate,Data Center REITs,163.86,131.42,198.0,55402541056,2337596928,1.23,133.21951219512195,10.307729,61.91199707979103,0.0297,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DLR,,,,
DLTR,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail,73.35,60.49,151.22,15773111296,2604699904,-4.7,-15.606382978723403,0.5093638,33.56100214296264,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DLTR,,,,
DOC,Healthpeak Properties,Real Estate,Health Care REITs,20.66,16.02,23.26,14450492416,1400305024,0.49,42.16326530612245,5.6533074,12.242999964029522,0.0585,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DOC,,,,
DOV,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,203.68,156.0,208.305,27943266304,1765938048,10.09,20.18632309217047,3.2973301,41.53300168921537,0.0104,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DOV,,,,
DOW,Dow Inc.,Materials,Commodity Chemicals,39.05,38.33,60.69,27476086784,4851999744,1.57,24.87261146496815,0.6363151,26.155001167765544,0.0682,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DOW,,,,
DPZ,Domino's,Consumer Discretionary,Restaurants,449.12,396.06,542.75,15509011456,921121024,16.27,27.60417947141979,3.3242092,,0.0134000005,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DPZ,,,,
DRI,Darden Restaurants,Consumer Discretionary,Restaurants,195.24,135.87,196.8,22871781376,1789500032,8.75,22.313142857142857,2.0034146,18.865999225415642,0.035,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DRI,,,,
DTE,DTE Energy,Utilities,Multi-Utilities,119.88,102.78,131.67,24827267072,3448000000,7.37,16.265943012211668,1.9997799,55.97299774436476,0.0365,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DTE,,,,
DUK,Duke Energy,Utilities,Electric Utilities,111.99,90.09,121.25,86510256128,14106000384,5.57,20.10592459605027,2.9078102,62.38300054044099,0.0372,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DUK,,,,
DVA,DaVita,Health Care,Health Care Services,176.2,108.76,179.6,14452628480,2657765120,9.28,18.987068965517242,1.1410017,4.679999832136215,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DVA,,,,
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,34.1,30.39,55.09,22400288768,7622000128,5.4,6.314814814814815,1.5417639,21.698000233396673,0.0414,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DVN,,,,
DXCM,Dexcom,Health Care,Health Care Equipment,86.83,62.34,142.0,33915365376,840400000,1.65,52.624242424242425,8.577482,5.06699958812757,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DXCM,,,,
EA,Electronic Arts,Communication Services,Interactive Home Entertainment,122.91,115.21,168.5,32235974656,1890000000,3.9,31.515384615384615,4.350921,28.15099754414554,0.0064,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EA,,,,
EBAY,eBay,Consumer Discretionary,Broadline Retail,67.48,40.74,71.52,32342085632,2619000064,3.97,16.997481108312343,3.1504076,11.244998658532317,0.016,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EBAY,,,,
ECL,Ecolab,Materials,Specialty Chemicals,250.19,195.49,262.61,70844301312,3538599936,7.12,35.139044943820224,4.5196877,23.458001373407424,0.010299999,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ECL,,,,
ED,Consolidated Edison,Utilities,Multi-Utilities,93.74,85.85,107.75,32476971008,5555999744,5.32,17.620300751879697,2.160666,63.289002674962966,0.036199998,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ED,,,,
EFX,Equifax,Industrials,Research & Consulting Services,274.78,213.02,309.63,34059530240,1697699968,4.51,60.92682926829268,6.094902,39.62100071648865,0.0056,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EFX,,,,
EG,Everest Group,Financials,Reinsurance,347.51,343.76,407.3,14935493632,,64.12,5.419681846537741,0.9086784,356.62798984069474,0.0227,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EG,,,,
EIX,Edison International,Utilities,Electric Utilities,54.0,53.26,88.77,20906100736,6444000256,3.42,15.789473684210527,1.20698,36.208000479554855,0.0612,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EIX,,,,
EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,83.43,62.29,159.75,29949534208,2438000128,0.56,148.98214285714286,1.9383557,14.162000177555463,0.0164,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EL,,,,
ELV,Elevance Health,Health Care,Managed Health Care,395.7,362.21,567.26,91771936768,11347999744,25.68,15.408878504672897,0.52737945,188.7429992898646,0.0167,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ELV,,,,
EME,,Industrials,Construction & Engineering,,,,,,,,,,,,,,,
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,129.95,92.16,134.85,74010550272,4614000128,2.82,46.08156028368794,4.231108,37.94500039361185,0.0162,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EMR,,,,
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,125.79,108.94,139.67,70750584832,13168000000,12.39,10.152542372881356,2.9647412,52.36900099854558,0.0301,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EOG,,,,
EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,253.96,169.43,317.5,14404967424,659422016,7.69,33.02470741222367,3.1066306,62.67300102592613,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EPAM,,,,
EQIX,Equinix,Real Estate,Data Center REITs,913.66,684.14,994.03,88157405184,3352907008,11.07,82.53477868112014,10.493067,140.82600991636076,0.0185,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EQIX,,,,
EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,70.63,57.33,78.83,27622897664,1796182016,2.37,29.801687763713076,9.392895,28.566002065261685,0.0387,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EQR,,,,
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,51.12,30.02,54.85,30502488064,2601137920,0.75,68.16,6.597917,34.103001337635526,0.012200001,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EQT,,,,
ERIE,Erie Indemnity,Financials,Insurance Brokers,402.95,339.78,547.0,21070215168,710918720,10.7,37.6588785046729,5.71211,37.25299838331509,0.0137,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ERIE,,,,
ES,Eversource Energy,Utilities,Electric Utilities,57.68,52.71,69.01,21134065664,4149131008,-1.61,-35.826086956521735,1.8182095,41.342996565907924,0.052399997,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ES,,,,
ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,284.57,223.06,317.73,18952333312,1109452032,8.55,33.28304093567251,10.814825,84.55000172772344,0.0349,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ESS,,,,
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,326.44,255.65,379.99,129009090560,5449999872,9.39,34.76464323748669,5.2432065,48.37300070538279,0.0115,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ETN,,,,
ETR,Entergy,Utilities,Electric Utilities,81.08,48.075,84.26,34768400384,4596974080,4.12,19.679611650485437,2.9310362,70.11300143918436,0.0296,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ETR,,,,
EVRG,Evergy,Utilities,Electric Utilities,64.17,48.04,65.47,14775976960,2564199936,3.7,17.343243243243244,2.5573707,43.59300074529969,0.0416,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EVRG,,,,
EW,Edwards Lifesciences,Health Care,Health Care Equipment,72.45,58.93,96.12,43185123328,2052400000,2.56,28.30078125,6.838608,16.183999994996253,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EW,,,,
EXC,Exelon,Utilities,Electric Utilities,40.0,33.35,41.19,40193200128,7148000256,2.43,16.46090534979424,1.7533242,26.493998215231812,0.038,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXC,,,,
EXE,,Energy,Oil & Gas Exploration & Production,,,,,,,,,,,,,,,
EXPD,Expeditors International,Industrials,Air Freight & Logistics,113.58,108.36,131.59,15898474496,1006916992,5.13,22.140350877192983,1.602091,16.836999096497394,0.0128,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXPD,,,,
EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",170.95,107.25,192.34,21940748288,1720000000,7.69,22.23016905071521,1.6381028,10.260999737697754,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXPE,,,,
EXR,Extra Space Storage,Real Estate,Self-Storage REITs,154.0,131.02,184.87,33966393344,2260791040,3.74,41.17647058823529,10.257874,66.09300229608807,0.0419,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXR,,,,
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,10.08,9.49,14.85,40060841984,9360000000,0.88,11.454545454545455,0.21921957,11.149999684747034,0.0591,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=F,,,,
FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,164.36,147.93,214.5,47991312384,6817999872,17.33,9.484131563762263,5.2409425,127.85600967585904,0.048600003,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FANG,,,,
FAST,Fastenal,Industrials,Trading Companies & Distributors,73.24,61.36,84.88,41989955584,1693200000,2.0,36.62,5.6135554,6.278999866086868,0.0209,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FAST,,,,
FCX,Freeport-McMoRan,Materials,Copper,35.85,35.46,55.24,52648947712,9900000256,1.27,28.228346456692915,2.0533912,12.212000325653344,0.0153,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FCX,,,,
FDS,FactSet,Financials,Financial Exchanges & Data,474.41,391.84,499.87,18041812992,831163008,13.97,33.95919828203293,8.189447,50.391000000212436,0.0088,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FDS,,,,
FDX,FedEx,Industrials,Air Freight & Logistics,264.87,234.45,313.84,63794204672,10885000192,15.67,16.902999361837907,0.72831917,112.90100380317861,0.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FDX,,,,
FE,FirstEnergy,Utilities,Electric Utilities,39.8,35.41,44.97,22937415680,3924000000,1.55,25.677419354838708,1.7302116,21.56300001576591,0.0428,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FE,,,,
FFIV,"F5, Inc.",Information Technology,Communications Equipment,297.26,159.01,308.0,17245569024,782097984,10.04,29.60756972111554,6.1238756,53.8670004441862,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FFIV,,,,
FICO,Fair Isaac,Information Technology,Application Software,1873.56,1105.65,2402.52,45795053568,747456000,20.53,91.25962006819289,26.663383,,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FICO,,,,
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,81.47,60.39,91.98,43859701760,3571000064,0.97,83.98969072164948,4.372416,30.514000034457933,0.0175,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FIS,,,,
FISV,,Financials,Transaction & Payment Processing Services,,,,,,,,,,,,,,,
FITB,Fifth Third Bancorp,Financials,Regional Banks,44.31,32.29,49.07,29681231872,,3.14,14.111464968152866,3.6811647,27.603999047596623,0.0334,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FITB,,,,
FIX,,Industrials,Construction & Engineering,,,,,,,,,,,,,,,
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,48.6,25.815,49.29,22786205696,3025999872,4.09,11.882640586797066,1.5893286,24.629000343843146,0.0112,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOX,,,,
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,51.18,28.285,52.04,22749509632,3025999872,4.09,12.513447432762836,1.5867691,24.6289986391973,0.0106,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOXA,,,,
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,108.63,95.98,118.34,9297924096,739025984,3.44,31.578488372093023,7.8462167,34.74500022869074,0.040599998,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FRT,,,,
FSLR,First Solar,Information Technology,Semiconductors,167.52,135.88,306.77,17934356480,1716966016,11.62,14.416523235800346,4.6572933,70.93000061691149,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FSLR,,,,
FTNT,Fortinet,Information Technology,Systems Software,100.88,54.57,102.87,77319774208,1727900032,1.99,50.69346733668341,13.53922,1.1860000268049173,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FTNT,,,,
FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,81.33,66.15,87.1,28217362432,1698499968,2.5,32.532,4.5547137,30.42599991290824,0.0039,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FTV,,,,
GD,General Dynamics,Industrials,Aerospace & Defense,256.98,247.01,316.9,69472231424,5402999808,13.62,18.867841409691632,1.5087571,83.68199746824348,0.0216,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GD,,,,
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,212.65,107.08,215.8,29977694208,1015600000,12.42,17.12157809983897,6.6901054,2.542000081286624,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GDDY,,,,
GE,GE Aerospace,Industrials,Aerospace & Defense,203.57,107.773346,207.65,218571079680,8935000064,6.08,33.48190789473684,3.1245418,17.438998627804292,0.0058999998,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GE,,,,
GEHC,GE HealthCare,Health Care,Health Care Equipment,88.3,72.52,94.55,40341884928,3571000064,3.65,24.191780821917806,2.062574,18.204999426841464,0.0016,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GEHC,,,,
GEN,Gen Digital,Information Technology,Systems Software,26.91,19.08,31.72,17188493312,1808999936,0.97,27.742268041237114,4.449519,3.5260000376840437,0.0179,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GEN,,,,
GEV,GE Vernova,Industrials,Heavy Electrical Equipment,372.88,119.0,447.5,102785867776,1396999936,5.59,66.70483005366727,2.9860516,34.508997345561404,0.0023999999,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GEV,,,,
GILD,Gilead Sciences,Health Care,Biotechnology,97.2,62.07,98.9,121137438720,13948999680,0.09,1080.0,4.2806263,14.827000028067571,0.0318,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GILD,,,,
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,60.14,57.94,75.9,33151031296,4214599936,4.6,13.073913043478262,1.6742437,16.806998865821015,0.0364,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GIS,,,,
GL,Globe Life,Financials,Life & Health Insurance,122.09,38.95,132.0,10248857600,1495667968,11.8,10.346610169491525,1.7894174,55.041005977735466,0.0078,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GL,,,,
GLW,Corning Inc.,Information Technology,Electronic Components,52.08,30.72,55.33,44539285504,2607000064,0.58,89.79310344827587,3.5317805,13.64000006495238,0.0219,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GLW,,,,
GM,General Motors,Consumer Discretionary,Automobile Manufacturers,49.46,37.6,61.24,49252614144,18371000320,6.37,7.764521193092621,0.26955387,64.48600197426777,0.0087,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GM,,,,
GNRC,Generac,Industrials,Electrical Components & Equipment,149.33,108.89,195.94,8884731904,660542976,4.8,31.11041666666667,2.1540296,40.49700150524749,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GNRC,,,,
GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,205.6,131.55,207.08,2504763113472,123469996032,7.54,27.26790450928382,7.3700066,25.612999045492224,0.0039,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GOOG,,,,
GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,204.02,130.67,205.48,2507303813120,123469996032,7.53,27.094289508632137,7.377482,25.61300088908574,0.004,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GOOGL,,,,
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,116.25,112.74,164.45,16162934784,2055010944,7.76,14.980670103092784,0.6936203,33.76900138134824,0.0339,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPC,,,,
GPN,Global Payments,Financials,Transaction & Payment Processing Services,112.85,91.6,141.78,28719761408,4356144128,5.3,21.29245283018868,2.8650084,89.66700051766105,0.0089,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GPN,,,,
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,215.85,119.27,222.97,41448595456,1596897024,7.88,27.39213197969543,6.958148,39.06899764174209,0.0138,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GRMN,,,,
GS,Goldman Sachs,Financials,Investment Banking & Brokerage,640.4,375.2,650.0,200457388032,,40.22,15.922426653406266,4.05891,327.61096964713016,0.021,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GS,,,,
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,1062.67,874.98,1227.66,51752243200,2836999936,36.94,28.767460747157557,3.0564756,71.91899744510143,0.0073,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GWW,,,,
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,26.02,25.51,41.56,22858622976,5112000000,2.83,9.19434628975265,0.99070877,11.726999948125377,0.023,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HAL,,,,
HAS,Hasbro,Consumer Discretionary,Leisure Products,57.84,46.09,73.46,8068737536,772200000,-4.64,-12.465517241379311,1.8665534,9.227999947159171,0.047,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HAS,,,,
HBAN,Huntington Bancshares,Financials,Regional Banks,17.2,12.05,18.45,25002608640,,1.22,14.098360655737705,3.737311,12.536000002915348,0.0368,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HBAN,,,,
HCA,HCA Healthcare,Health Care,Health Care Facilities,329.91,289.98,417.14,83565207552,13747000320,21.98,15.00955414012739,1.2002875,,0.0081,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HCA,,,,
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,411.98,323.77,439.37,411748892672,24757999616,14.63,28.159945317840055,2.6633863,5.839000178580034,0.0217,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HD,,,,
HIG,Hartford (The),Financials,Property & Casualty Insurance,111.55,88.06,124.9,32337342464,4254000128,10.35,10.777777777777779,1.2397387,57.334996382318494,0.0182,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HIG,,,,
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,197.26,184.29,299.5,7718645248,1071000000,17.69,11.150932730356132,0.6592625,107.41400590205276,0.0276,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HII,,,,
HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",256.07,186.83,259.01,62424748032,2456999936,4.67,54.83297644539614,13.296006,,0.0023,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HLT,,,,
HON,Honeywell,Industrials,Industrial Conglomerates,223.72,189.75,242.77,145694507008,9164000256,8.66,25.833718244803695,3.8492603,26.768001876105263,0.0202,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HON,,,,
HOOD,,Financials,Investment Banking & Brokerage,,,,,,,,,,,,,,,
HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",21.19,14.465,24.66,27871844352,4909000192,1.93,10.979274611398965,0.9604357,17.00399959106946,0.024,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HPE,,,,
HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",32.5,27.43,39.8,30478436352,5045000192,2.81,11.565836298932384,0.5716029,,0.028199999,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HPQ,,,,
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,29.98,28.51,36.86,16459409408,1353831040,1.47,20.39455782312925,1.3738172,14.347000438449692,0.0365,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HRL,,,,
HSIC,Henry Schein,Health Care,Health Care Distributors,80.0,63.67,82.63,9933440000,922000000,2.44,32.78688524590164,0.79473877,27.989001441993352,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HSIC,,,,
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,16.71,15.71,21.31,11839519744,1515000064,1.03,16.223300970873787,2.117982,9.60200080183315,0.0481,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HST,,,,
HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,149.25,147.6,211.92,30201485312,2952748032,8.7,17.155172413793103,2.7526376,20.78100083249316,0.036,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HSY,,,,
HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,423.01,342.85,481.345,22703159296,1266200064,13.91,30.410496046010064,4.025383,59.90199811631786,0.0124,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HUBB,,,,
HUM,Humana,Health Care,Managed Health Care,293.23,213.31,406.46,35308118016,3779000064,11.46,25.587260034904013,0.3070004,145.87499801631296,0.0119,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HUM,,,,
HWM,Howmet Aerospace,Industrials,Aerospace & Defense,126.58,57.0,129.1,51424518144,1772000000,2.6,48.684615384615384,7.0735235,10.925000021577263,0.0031,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HWM,,,,
IBKR,,Financials,Investment Banking & Brokerage,,,,,,,,,,,,,,,
